E,Sl,Sn,Sa,Cll,Cnl,Cal,Cln,Cnn,Can,Cla,Cna,Caa,Cs,Nlh,Nnh,Nah,Dl,Dn,Da,Hcn,Hcs,I,theta,Pl,Pn,Pa,Ql,Qn,Qa,Ra,I3,I2,I1,Nlh3,Nlh2,Nlh1,Nnh3,Nnh2,Nnh1,Nah3,Nah2,Nah1,Cll3,Cll2,Cll1,Cnl3,Cnl2,Cnl1,Cal3,Cal2,Cal1,Cln3,Cln2,Cln1,Cnn3,Cnn2,Cnn1,Can3,Can2,Can1,Cla3,Cla2,Cla1,Cna3,Cna2,Cna1,Caa3,Caa2,Caa1
2293.000028,0.033623769,0.100520053,0.114911639,0.279092608,0.42722145,0.975744125,0.489418997,0.819127263,0.97995682,0.692734947,0.454913578,0.101091821,0.345311877,0.751797788,0.810960736,0.123211113,3.838650661,1.573614119,5.164518739,0.644633008,0.698839343,0.3538912,0.978312269,0.112531827,0.358769322,0.397755821,0.2004322,0.23907209,0.387997367,0.763632178,10.0616736,6.415564802,2.415564802,8.056128843,3.34048379,1.182270914,1.793689825,0.744724211,0.272800393,0.275536456,0.111372767,0.011993935,9.608605748,4.215353409,1.593866007,0.542920441,0.32346089,0.169198137,0.083163344,0.048322304,0.008296902,4.411556227,2.337898334,0.992985082,2.364027942,1.039854776,0.391791996,0.148409279,0.078844252,0.011173058,6.689179022,3.063103401,1.215194909,1.508792178,0.679844518,0.287589499,0.398261759,0.17057968,0.023866348
1736.242774,0.027879513,0.19715928,0.103428854,0.122255363,0.4609948,0.645882028,0.83194265,0.289158208,0.51311031,0.91142194,0.462170125,0.464003409,0.297804524,0.470679648,0.889872711,0.379146129,5.07670646,3.63042386,6.541010438,0.384341693,0.561423251,0.991177791,0.983415049,0.125631484,0.3573531,0.57869879,0.288762368,0.682991294,0.448997992,0.765172478,11.97353337,8.964711163,4.964711163,6.511384664,2.67845057,0.743122212,1.886490308,0.784495846,0.299182245,0.359739077,0.147459604,0.035931537,7.862193372,3.44294071,1.024188258,0.623421996,0.372134549,0.211666533,0.119011788,0.0669028,0.025969808,3.475624728,1.868642105,0.614175384,2.467823385,1.071226428,0.429554406,0.192010221,0.101082997,0.029734393,5.282087261,2.437901262,0.732742763,1.518083626,0.705735504,0.289476232,0.515091393,0.202811575,0.049665989
1237.19756,0.053055043,0.06147896,0.054927771,0.675152564,0.804368118,0.548438866,0.454764153,0.886750136,0.450987159,0.972362691,0.594469513,0.859499294,0.205419772,0.837204025,0.10298871,0.899895693,4.523862577,3.683808878,6.358042326,0.523257168,0.342748674,0.524684337,0.941640597,0.174944654,0.302444411,0.452196904,0.236304253,0.503362703,0.305262184,0.591046323,10.57405301,7.098737347,3.098737347,8.525436119,3.54161548,1.315688268,0.961114723,0.38790631,0.036111186,0.531065683,0.220885293,0.084637244,10.16779858,4.512109393,1.749298508,0.288993427,0.164375632,0.023401406,0.154298383,0.09529178,0.053004407,5.57622505,2.87336679,1.307785548,1.329354067,0.560538117,0.051748252,0.34270462,0.178411052,0.089090909,6.432677954,3.138238971,1.260336255,0.728030972,0.343608553,0.036155087,0.726579521,0.322319462,0.121025775
503.0967003,0.045681291,0.130898188,0.093439009,0.37496284,0.124054762,0.283747028,0.043695736,0.866192493,0.883430292,0.706547671,0.306347877,0.399817086,0.3342511,0.42523164,0.652750914,0.934818359,4.176336081,4.793644755,6.112696258,0.587119791,0.112784158,0.611057418,0.938115438,0.132517959,0.236667912,0.330146535,0.224989597,0.72632761,0.249623613,0.976001515,10.83317225,7.444229673,3.444229673,6.261647864,2.571420513,0.672125607,1.607635075,0.664986461,0.219907686,0.54255524,0.225809389,0.087903561,7.55762833,3.327670756,0.941658991,0.541308919,0.313738331,0.154919486,0.184927479,0.108107836,0.063060704,3.474372669,1.852702707,0.589819669,2.12738507,0.924911507,0.321160368,0.307109126,0.164861518,0.072937431,4.643992675,2.254848237,0.623254541,1.205721729,0.584301233,0.201028671,0.771538137,0.334586025,0.135784636
1534.904329,0.031922486,0.118178212,0.080347376,0.767982131,0.823796955,0.308972504,0.347206665,0.962361403,0.41729286,0.900246523,0.351577047,0.272953467,0.39176192,0.366774261,0.949959847,0.797797491,3.508312959,5.251766833,7.048557308,0.428725671,0.836639358,0.911411619,0.969768833,0.129714936,0.421593062,0.49463055,0.207348415,0.113543141,0.2947028,0.146550035,11.73423486,8.645646477,4.645646477,5.940424564,2.433753384,0.580806412,1.957152781,0.814779763,0.319270576,0.497475374,0.206489446,0.075087999,7.279659017,3.164209525,0.822419918,0.676108768,0.405293366,0.235470493,0.17005901,0.101767947,0.054986847,3.149282453,1.675835007,0.473771424,2.588851191,1.122656209,0.463273753,0.258023273,0.140617952,0.061407932,4.621249796,2.130268913,0.537072904,1.524740896,0.71184308,0.304094656,0.705747126,0.297020307,0.115166865
6.027342571,0.052550592,0.149517461,0.088249705,0.002569477,0.231264147,0.640744585,0.123326467,0.810447006,0.230584367,0.690130552,0.423030944,0.320753026,0.250004143,0.266483899,0.751993984,0.071377819,4.208344485,3.251224078,3.189711192,0.850789972,0.729701956,0.74003599,0.959402847,0.109977933,0.244358074,0.430528582,0.10667195,0.193720011,0.239562262,0.79865345,11.22010797,7.96014396,3.96014396,5.389329026,2.197569583,0.424137823,1.724344925,0.715004968,0.253086629,0.258483302,0.104064272,0.007145967,6.581022658,2.879505195,0.605553225,0.632747334,0.361332036,0.199684662,0.093738766,0.052213335,0.005399392,2.915703816,1.561286691,0.357787944,2.303816186,1.000279353,0.36638189,0.140223688,0.072530646,0.00557309,4.583607662,1.979327101,0.39057971,1.49054845,0.638057348,0.21884058,0.37866567,0.155797908,0.011594203
888.4262459,0.031779946,0.084156819,0.068010187,0.585368315,0.358959443,0.663239592,0.701532429,0.580158631,0.426314769,0.235990526,0.507752171,0.369573257,0.350119216,0.139086627,0.425449843,0.180352922,4.34663755,4.319080011,5.319843809,0.441057369,0.314101887,0.30253764,0.977301346,0.126168241,0.254083278,0.518795335,0.413349257,0.236504579,0.194252984,0.580926976,9.907612921,6.210150561,2.210150561,4.689281014,1.897549006,0.225124174,1.340329015,0.550426721,0.143916392,0.294336111,0.119429762,0.017338409,5.812111644,2.482650598,0.331696215,0.515766853,0.294205927,0.12185204,0.113833314,0.063833523,0.014661196,2.781600136,1.388508871,0.206467577,1.78212453,0.775645995,0.202511241,0.177866102,0.090444584,0.015782925,3.968164367,1.708008595,0.213906895,1.130805809,0.508446463,0.136417207,0.420918735,0.177556402,0.034767236
1228.581222,0.039752838,0.079911331,0.067281526,0.350413602,0.55543157,0.474460834,0.723158548,0.965781174,0.962672573,0.115953254,0.016220787,0.523356761,0.366035207,0.374634109,0.953008244,0.139968173,4.095513555,3.568056776,6.708729031,0.607150403,0.526083298,0.396889076,0.968637206,0.106590684,0.322272776,0.519852614,0.18825915,0.213750401,0.699415062,0.244145896,10.19066723,6.587556306,2.587556306,5.983614428,2.452263326,0.593084673,1.960737695,0.816316155,0.320289716,0.281049529,0.113735512,0.013561223,7.335740222,3.169501895,0.820860632,0.667741339,0.396277501,0.235462412,0.096128059,0.054615049,0.010271469,3.190655402,1.663096261,0.501260314,2.560371292,1.127413734,0.451057416,0.148483765,0.076543439,0.010633916,5.078905948,2.216676635,0.567751703,1.654106254,0.729221617,0.330431491,0.404998509,0.171760519,0.017411052
1123.545891,0.048981074,0.068598827,0.136010119,0.283259706,0.546735341,0.055780606,0.307072094,0.679978526,0.930693247,0.404833141,0.959516961,0.775544505,0.477347381,0.165496671,0.262707873,0.370886568,4.488305034,3.127555734,5.574725056,0.377370843,0.418080804,0.205099791,0.997289526,0.038772746,0.282663516,0.376787182,0.327074605,0.089254242,0.204896779,0.252072285,9.615299373,5.820399163,1.820399163,4.834404209,1.959744661,0.266380625,1.148944459,0.468404768,0.089508496,0.357021681,0.146295006,0.035159021,5.953686882,2.576307228,0.387253634,0.423866846,0.249777434,0.075930716,0.136451561,0.076922386,0.028088735,3.007577244,1.514328521,0.252810408,1.545525605,0.665061342,0.129720854,0.225002317,0.116548432,0.032324955,3.912802646,1.735384906,0.260129332,0.924836365,0.448065638,0.089218955,0.511946977,0.218022528,0.053955744
1280.743797,0.041759075,0.061071515,0.147056302,0.947460342,0.493345029,0.637849084,0.212911093,0.081333512,0.625617933,0.084648067,0.954205449,0.9543021,0.382049434,0.070055328,0.854578027,0.318436019,4.084473034,3.62623655,6.43000598,0.843742803,0.636532804,0.927970606,0.93979021,0.092608413,0.328098779,0.584270844,0.949006391,0.45524198,0.732998257,0.969202895,11.78391182,8.711882425,4.711882425,4.309954027,1.734980297,0.117286931,1.844983759,0.766707325,0.287382526,0.33976545,0.138899479,0.030253321,5.306669821,2.284226896,0.183282981,0.732742992,0.424717662,0.270866062,0.132209324,0.074685971,0.026166499,2.28862181,1.191540522,0.099676894,2.45145622,1.072647043,0.415734727,0.181128672,0.096210854,0.025781965,3.42203119,1.56299856,0.117172069,1.530472491,0.682696999,0.279859417,0.495090485,0.204302972,0.043220634
1467.545113,0.033656668,0.042028138,0.092071899,0.924333955,0.007348607,0.751125919,0.715238508,0.54741785,0.89350868,0.776366477,0.216212776,0.591733284,0.186661497,0.780389186,0.944202688,0.328688455,3.834602308,4.02913361,6.322974967,0.298276514,0.821538627,0.669372775,0.974779712,0.107800628,0.4326343,0.401832868,0.055889304,0.206629272,0.507275505,0.619693891,11.00811832,7.677491099,3.677491099,8.213238577,3.407816533,1.226934967,1.950382361,0.811878155,0.317345843,0.343138502,0.140345072,0.031212231,9.779480636,4.308547991,1.671497794,0.585627798,0.349520313,0.192309479,0.104582199,0.060929658,0.018151259,4.303899043,2.337586176,1.039517743,2.547444856,1.119588759,0.450859328,0.184353865,0.094155069,0.02460098,6.739392788,3.099890739,1.25011534,1.621081786,0.727726502,0.312802768,0.495116552,0.20607263,0.046366782
1126.957366,0.032568101,0.101614587,0.117181559,0.036518203,0.475140121,0.856805436,0.376597521,0.060679688,0.483176464,0.18339936,0.107803468,0.730678482,0.481983841,0.509540819,0.452169262,0.143153853,4.170253348,3.529679213,4.006161651,0.452562783,0.141106889,0.538777868,0.937887161,0.142797262,0.418511494,0.357358392,0.706617061,0.156183309,0.661875027,0.19845441,10.61633361,7.155111473,3.155111473,6.724926798,2.769968628,0.80382919,1.371751052,0.563893308,0.152849228,0.282097618,0.114184693,0.01385918,8.157281816,3.579258578,1.12303987,0.449549927,0.264558837,0.107699789,0.093311022,0.052160248,0.009565583,3.988635978,2.074987243,0.747701569,1.837489394,0.797459131,0.222887718,0.169200405,0.086586251,0.01305702,5.768228351,2.591128275,0.776211135,1.152215838,0.528135546,0.151120752,0.412079208,0.172320217,0.02241504
1471.309094,0.02339785,0.132293443,0.071089682,0.120991856,0.615078953,0.62877795,0.217158677,0.396666654,0.375206565,0.684699642,0.615661877,0.566367936,0.163537094,0.974552429,0.030095145,0.268781635,4.207180668,2.613589195,6.225947749,0.521459706,0.497694715,0.158570667,0.977815949,0.100496337,0.350625596,0.544238161,0.284247382,0.120390176,0.350097222,0.359148372,9.475712001,5.634282668,1.634282668,9.280165599,3.865070971,1.530247078,0.875391891,0.351167953,0.011741409,0.323429158,0.131898211,0.025609146,10.93592521,4.806590648,2.051774885,0.253315474,0.144792747,0.006353445,0.093043479,0.05313727,0.01464011,6.188726332,3.106395485,1.527900797,1.208160911,0.506867064,0.016829052,0.216639864,0.107162669,0.028343667,7.642627813,3.525212382,1.545155993,0.728199812,0.321719642,0.013136289,0.474634722,0.188943894,0.037766831
440.8874887,0.042040867,0.077534524,0.05766826,0.028621719,0.829337415,0.219803216,0.805503046,0.775914839,0.537084058,0.551663296,0.264311,0.452909,0.492755684,0.428879333,0.481667956,0.440229307,3.666331519,2.010386612,4.958873167,0.549408129,0.746497004,0.560992165,0.979664254,0.12088706,0.300095588,0.492339371,0.073891511,0.349665658,0.280531841,0.096288253,10.68297649,7.243968659,3.243968659,6.281691935,2.580010829,0.67782385,1.406441516,0.57876065,0.162711231,0.379835442,0.156072332,0.041644647,7.645912053,3.296352941,0.941936586,0.472115914,0.278215992,0.115732687,0.127422639,0.076453205,0.030003947,3.697207369,1.870087791,0.614778885,1.874095929,0.82025633,0.238266871,0.222084095,0.115865166,0.037377301,5.10061104,2.26531925,0.671476793,1.118364215,0.525193244,0.153206751,0.539082674,0.228954892,0.059746835
1154.305178,0.045626628,0.077869266,0.059567766,0.076151258,0.92655136,0.993464167,0.785960955,0.31067389,0.043768448,0.086643171,0.417929575,0.474501959,0.170533328,0.17595614,0.203273833,0.60036722,2.953243945,4.208442954,7.141360107,0.861241665,0.231143843,0.392605247,0.961768614,0.134715677,0.3868705,0.483894492,0.171173046,0.234813553,0.412421065,0.940063549,10.17781574,6.570420988,2.570420988,4.891878992,1.984376711,0.282719885,1.079050027,0.438450012,0.069638508,0.432520815,0.178651778,0.056622346,6.051401936,2.583654909,0.404531873,0.403923395,0.22861783,0.058717274,0.160753489,0.0947207,0.046962566,3.131730562,1.562028634,0.265176067,1.472077848,0.621275173,0.096914927,0.279353355,0.137709987,0.053131817,3.84179405,1.781571418,0.276125351,0.861915216,0.387284457,0.06506631,0.602951537,0.259005024,0.078997705
2159.29512,0.028132031,0.175833145,0.121937167,0.587720718,0.111543549,0.068324117,0.273303738,0.662220801,0.035470114,0.855364548,0.548706767,0.179207685,0.181658096,0.859680131,0.979276113,0.480811909,4.636783596,2.361256838,6.554138741,0.259401001,0.668929781,0.818917318,0.983955324,0.083183728,0.54975506,0.340970021,0.139926165,0.483145534,0.525476759,0.262102182,11.45675195,8.27566927,4.27566927,8.648942319,3.594546708,1.350799316,1.991628708,0.829555161,0.32907159,0.393187118,0.161794479,0.045440338,10.26748277,4.567548886,1.794921261,0.590886166,0.350167955,0.19653173,0.116438161,0.068539116,0.026818904,4.507472656,2.456214544,1.090977479,2.620607461,1.144059917,0.479142474,0.207572672,0.110976933,0.035205236,6.867693021,3.211032792,1.316895572,1.584372228,0.734387438,0.323190465,0.565287628,0.243047531,0.067487568
1321.595964,0.038423175,0.099696699,0.1413263,0.105317773,0.424008735,0.130983379,0.997635249,0.537137669,0.614939364,0.051758716,0.20565822,0.576112813,0.285681341,0.108873197,0.033060991,0.48338382,4.054845297,3.855728887,5.964948519,0.343874214,0.321334061,0.393335011,0.985114684,0.126949556,0.466485112,0.223408897,0.328646324,0.40120296,0.261316224,0.615428433,10.18000503,6.573340046,2.573340046,4.523258218,1.826396379,0.177926265,0.878879725,0.352662739,0.01273295,0.394033277,0.162157119,0.045680889,5.649745525,2.426319922,0.262934089,0.341409048,0.190875744,0.011977321,0.152340591,0.083726512,0.041477675,3.038803036,1.495908018,0.166400638,1.211064297,0.510352404,0.0207502,0.264778416,0.129078535,0.044692737,3.669626403,1.628893125,0.175972123,0.711793297,0.320772834,0.012592065,0.553866411,0.236065574,0.067236873
1300.395238,0.043816104,0.155307592,0.055343838,0.290103799,0.400367125,0.669317814,0.560009974,0.65796277,0.736993977,0.091623748,0.082225097,0.35946262,0.210948869,0.300080946,0.575679334,0.027078062,4.429147466,3.674978655,4.546592803,0.723607837,0.767579476,0.532901527,0.964758054,0.123316955,0.488664319,0.250358408,0.015292167,0.142965155,0.511325495,0.25012912,10.59870458,7.131606107,3.131606107,5.573944798,2.276690628,0.47662145,1.516998896,0.626142384,0.194141115,0.243908682,0.097818007,0.003002611,6.798576244,2.938825902,0.673691581,0.535561806,0.314536685,0.153192692,0.088927091,0.049327052,0.002012369,3.196534264,1.663008964,0.410616073,2.00443158,0.866864348,0.287360084,0.142145882,0.071193028,0.002651044,4.764216049,2.102704876,0.335069444,1.298029701,0.583908046,0.15625,0.351830443,0.148287631,0.006944444
1120.107856,0.045180629,0.064349097,0.066325084,0.425458985,0.349685288,0.893821964,0.759362386,0.932093816,0.472194191,0.577288416,0.542644666,0.297319768,0.168272031,0.889671167,0.563092004,0.916532982,4.937652559,4.647568635,6.205651975,0.747108453,0.647837154,0.482417914,0.943536145,0.139534452,0.307521526,0.621370444,0.197885867,0.413998844,0.509977986,0.716970774,10.44725374,6.929671655,2.929671655,8.813743065,3.665175599,1.397649814,1.502196197,0.61979837,0.189932919,0.536539351,0.22323115,0.08619333,10.50317702,4.617577124,1.874222771,0.445289012,0.258494528,0.111309269,0.159180604,0.092984702,0.049775661,5.06194458,2.642848097,1.219911022,2.009508053,0.864925532,0.277561434,0.306531151,0.157573581,0.080270579,6.569022581,3.215692394,1.26421575,1.154456654,0.514655901,0.186297837,0.766491669,0.318089187,0.133922767
1673.847355,0.032853295,0.090253676,0.087702108,0.838541443,0.273076392,0.231332454,0.200449828,0.811966775,0.158150215,0.536579273,0.270031128,0.043230689,0.283461047,0.089595152,0.982014108,0.82331149,4.402388633,3.39017062,5.508339746,0.171074186,0.237707698,0.51364018,0.974665407,0.077005324,0.352879856,0.452800287,0.164582531,0.54192656,0.683537434,0.696692322,10.54092054,7.05456072,3.05456072,4.417325362,1.780996584,0.147811067,1.994848591,0.830935111,0.329986957,0.50586948,0.21008692,0.077474324,5.447977262,2.350815345,0.220721463,0.775166131,0.445993689,0.30270274,0.195612729,0.114349617,0.071696041,2.290519381,1.211517342,0.122441107,2.597376954,1.144495114,0.49190795,0.266580946,0.142652741,0.065243881,3.33839381,1.579228049,0.14291999,1.486387585,0.714573967,0.334534687,0.713754393,0.295810073,0.120232052
516.4702947,0.020038979,0.108264634,0.087038128,0.026378036,0.77124512,0.76501717,0.807963207,0.024188506,0.304535306,0.876352415,0.655105846,0.520364962,0.479345444,0.547159225,0.100497038,0.565406622,4.19227867,4.063676856,5.382638455,0.22729362,0.533556224,0.36207892,0.947233015,0.162849743,0.38904439,0.555897564,0.136492707,0.187523821,0.441145127,0.441681693,10.08623676,6.448315679,2.448315679,6.931639942,2.858559975,0.862594783,0.958184516,0.386650507,0.03527817,0.421018779,0.173722334,0.053352481,8.415584065,3.655300138,1.188692742,0.311263296,0.178081994,0.025103308,0.135173923,0.079267744,0.035900891,4.556655667,2.35037564,0.849912358,1.322588405,0.555857097,0.05229331,0.27931017,0.140644819,0.050832603,5.556300749,2.576218321,0.817136674,0.776035408,0.34047807,0.034388314,0.596495895,0.258501937,0.078920674
925.3550955,0.041793938,0.060005369,0.05818625,0.854396181,0.543384312,0.609848091,0.38805004,0.727087212,0.328506793,0.548188934,0.304859703,0.826904456,0.117713044,0.341699155,0.029052444,0.95355197,4.388842823,1.505335616,4.093858615,0.467551854,0.203529792,0.624841189,0.985859747,0.114464119,0.469015636,0.295944517,0.223177567,0.065966489,0.582355056,0.200880661,10.87452357,7.499364756,3.499364756,5.802636859,2.374701511,0.541635336,0.874165674,0.350642432,0.011392813,0.548718598,0.228450828,0.089655716,7.055273367,3.059377039,0.755368148,0.306179503,0.171039052,0.008929781,0.189217562,0.111068423,0.066663297,3.88842915,1.925965578,0.559649123,1.199075944,0.505430098,0.023684211,0.368899075,0.187813643,0.110087719,4.316087408,2.083453935,0.510684031,0.659406846,0.310176032,0.013391916,0.767198858,0.323202805,0.134909597
1389.558129,0.018835476,0.126154133,0.094922984,0.998727342,0.74942902,0.270869907,0.927326368,0.609648256,0.642766872,0.365565335,0.428831562,0.820090133,0.244851576,0.125903436,0.072150321,0.347335487,4.635457627,2.763159011,3.498573142,0.78399179,0.381161779,0.647269766,0.981087517,0.151565568,0.487232679,0.513324503,0.041660465,0.100725935,0.500264365,0.86390686,10.9418093,7.589079063,3.589079063,4.616839379,1.866502591,0.204530052,0.924848777,0.372363762,0.025801295,0.349273375,0.142974304,0.032956288,5.726710521,2.464312268,0.296438391,0.358671006,0.197087515,0.022353305,0.135758921,0.077864511,0.030346143,3.004038724,1.538931785,0.191244852,1.283786441,0.539628099,0.041849342,0.229956865,0.114886216,0.031685931,3.815636926,1.698631957,0.203073938,0.751085123,0.330744227,0.025275735,0.505022441,0.217417112,0.041053922
1564.356022,0.051309927,0.063972135,0.076351683,0.21765077,0.167008331,0.832960282,0.944937212,0.075257527,0.406975783,0.497954376,0.795455243,0.03506369,0.110807397,0.188516843,0.126872207,0.747073532,4.338745313,3.470752174,6.914667803,0.405049021,0.246695347,0.216609055,0.988519603,0.139528471,0.503080525,0.38814632,0.480086327,0.180264404,0.568936732,0.52690926,9.649827164,5.866436219,1.866436219,4.960900054,2.013957166,0.302341587,0.989201715,0.399943592,0.044095916,0.480787192,0.199337368,0.070343787,6.134308073,2.666119933,0.443864843,0.367255367,0.210351974,0.035968728,0.17904207,0.100587771,0.059417792,3.274160369,1.626091448,0.308751352,1.33571055,0.576598075,0.064636885,0.312816194,0.158681056,0.068921055,3.802296771,1.791077803,0.302350461,0.753855754,0.357524239,0.042089645,0.691372221,0.281637717,0.102764329
2051.218601,0.045027193,0.045929599,0.079540445,0.921520234,0.715444909,0.754420123,0.565130336,0.768081244,0.434106275,0.035327649,0.17499275,0.245001231,0.136398027,0.231300547,0.764033951,0.592285951,3.004437365,3.225477953,6.860422568,0.640070938,0.896815291,0.777980349,0.999424949,0.150057135,0.440034007,0.529640124,0.346140384,0.248764585,0.690449452,0.18332706,11.33394105,8.111921395,4.111921395,5.195996504,2.114712787,0.369176149,1.738503926,0.721073111,0.25711183,0.429862078,0.177512319,0.055866505,6.387310055,2.771570885,0.526444662,0.629621939,0.37245632,0.210946029,0.158349462,0.091912714,0.046573332,2.82932097,1.480733475,0.325474688,2.294782774,1.004053866,0.37431252,0.236552349,0.123223133,0.049330494,4.065395595,1.898844523,0.366513702,1.368072485,0.635668953,0.240610558,0.609264551,0.254374913,0.08240578
1713.665659,0.041960374,0.071657223,0.123187104,0.067439069,0.874412568,0.997249365,0.27763651,0.401067751,0.065767036,0.579870845,0.9107807,0.396985336,0.241933109,0.455628875,0.323682743,0.986738102,4.613700169,2.751306097,6.06952301,0.604323454,0.345243704,0.665604605,0.958469615,0.140603796,0.422897979,0.479708622,0.391835527,0.297205888,0.328738059,0.58584236,10.99681381,7.662418419,3.662418419,6.428680669,2.643006001,0.719610647,1.220650906,0.499136103,0.109893615,0.559636835,0.233130072,0.092759615,7.810692435,3.409381344,1.003026301,0.408452902,0.233879621,0.077819377,0.186999708,0.109794989,0.065405624,3.941111313,2.054827288,0.66285107,1.643626727,0.694413083,0.167259042,0.341545588,0.177560324,0.081550979,4.806623107,2.272323215,0.672902327,0.907197673,0.423090896,0.097150524,0.788095162,0.344298246,0.140363815
1163.964492,0.055696396,0.103380464,0.230480185,0.966547808,0.943764868,0.821657644,0.462940383,0.344264209,0.08464343,0.173987656,0.278838039,0.164516568,0.127030938,0.733925151,0.334541597,0.988164394,3.676611301,3.351468548,7.214995117,0.393434872,0.666890205,0.840732301,0.999694788,0.113638985,0.3002438,0.26890872,0.119825779,0.09586087,0.550622198,0.721427447,11.5221969,8.362929205,4.362929205,7.957918707,3.298393732,1.154351175,1.233420918,0.504608965,0.113523947,0.560106086,0.23333118,0.092893016,9.513678735,4.180555773,1.575867036,0.379490759,0.220159526,0.068251959,0.17129357,0.101698367,0.056223259,4.815778857,2.495408435,1.058718695,1.662195568,0.7180291,0.156915723,0.343588022,0.174760866,0.085766739,5.935043629,2.785154543,1.083378345,0.927315764,0.425862228,0.099895654,0.78632178,0.340186483,0.141296342
2096.652607,0.103339418,0.071549218,0.089446,0.756008672,0.970915539,0.418590533,0.221979505,0.345712219,0.303541966,0.167694695,0.472526556,0.609937001,0.425773825,0.161050221,0.558773641,0.382067067,4.199575062,4.210275953,7.263178015,0.118021474,0.858149268,0.802380913,0.963661837,0.112211573,0.337823763,0.353498372,0.289571429,0.133086989,0.507875891,0.050616484,11.40714274,8.209523652,4.209523652,4.809970966,1.949273271,0.259434603,1.497117802,0.617621915,0.188489204,0.360700065,0.147871456,0.036204733,5.873094468,2.562274913,0.370488492,0.574336849,0.328292872,0.159163876,0.134776089,0.077563296,0.028659767,2.713895118,1.42747543,0.230234347,2.014716497,0.874441627,0.270969055,0.204660427,0.106665503,0.032304754,3.913910391,1.772967751,0.248282293,1.247743906,0.551209341,0.1919415,0.506281834,0.215179316,0.055359246
1289.418947,0.052946312,0.146027856,0.12500537,0.38571839,0.330769385,0.333108601,0.539513275,0.504008228,0.807761265,0.267300047,0.964727872,0.097596278,0.49460016,0.87998441,0.664120885,0.340557302,4.657242908,4.777798186,7.437878806,0.242840119,0.623623823,0.59051993,0.953703313,0.113081616,0.452025418,0.604621296,0.460933832,0.039287037,0.667142366,0.486530079,10.77155979,7.362079719,3.362079719,8.760514334,3.642363286,1.382517646,1.621006161,0.670716926,0.223708894,0.347043352,0.14201858,0.032322324,10.37631098,4.613753783,1.840104714,0.473134646,0.281701392,0.128188754,0.102226652,0.05998565,0.018580371,4.886005454,2.636319946,1.182836786,2.145695623,0.937682966,0.322817709,0.197142655,0.101339703,0.028102408,7.117048457,3.358223056,1.235882353,1.311892758,0.59582069,0.220952381,0.501670934,0.212407283,0.050420168
1254.208351,0.039710008,0.149402405,0.083167789,0.414815955,0.274027669,0.464246158,0.336143296,0.127236003,0.978283639,0.598433741,0.792606735,0.219924289,0.489064287,0.858303571,0.431454845,0.884090592,3.852439954,2.689073229,4.666097752,0.426517962,0.838844738,0.481860857,0.96129019,0.117155031,0.372118892,0.370929945,0.204261069,0.232370414,0.615716547,0.31897362,10.44558257,6.927443428,2.927443428,8.641378125,3.591304911,1.348648924,1.347390898,0.553453242,0.145923984,0.525865805,0.218656773,0.083158993,10.30705518,4.537174379,1.817030187,0.399958614,0.237176506,0.08733216,0.153901861,0.0927299,0.048114521,5.155578834,2.661302365,1.210990348,1.806927398,0.791223915,0.217705136,0.316556805,0.162133355,0.071709671,6.616986201,3.094156121,1.28050154,1.022613003,0.481864054,0.132062244,0.748424335,0.319502322,0.112949938
462.2376108,0.083748471,0.127270108,0.114430633,0.613720923,0.975029639,0.17081303,0.619362867,0.028811584,0.690555236,0.360870245,0.504207319,0.79888136,0.38156435,0.345230035,0.583750063,0.111647458,4.804595257,3.037332631,6.713231786,0.835160896,0.631145226,0.595303837,0.958174428,0.154635475,0.352487949,0.3645709,0.193422969,0.478535765,0.325969623,0.513082614,10.78591151,7.381215349,3.381215349,5.822039041,2.383016732,0.547151099,1.526490074,0.630210032,0.196839321,0.271732014,0.109742292,0.010912387,7.108616673,3.100509995,0.764545631,0.527936399,0.314620623,0.146518633,0.094649033,0.052872116,0.007946752,3.331193351,1.725950588,0.485205234,2.0054956,0.892990682,0.286596706,0.154912465,0.079185672,0.009520014,4.881112493,2.220121647,0.549342105,1.2620896,0.598581978,0.206296992,0.392231725,0.154002568,0.013157895
1181.338661,0.026440385,0.063329503,0.106177565,0.742349654,0.729693953,0.921067003,0.228393268,0.207735994,0.954126847,0.868228343,0.604372955,0.876087932,0.224710146,0.167254164,0.032723707,0.680073332,3.913247249,1.895210668,4.922700168,0.328759337,0.173368144,0.954512591,0.982555355,0.131408095,0.324614252,0.490673298,0.327577107,0.289671594,0.315256019,0.739924892,11.86353777,8.818050364,4.818050364,4.844061629,1.963883555,0.269126092,0.87848308,0.352492748,0.01262019,0.458744126,0.18989034,0.064077259,5.996073581,2.573942957,0.388894633,0.334509113,0.187261522,0.010063592,0.171571258,0.098742826,0.057537631,3.228077161,1.605407017,0.254807692,1.211252734,0.51437727,0.016826923,0.304655339,0.154921771,0.05849359,3.774127648,1.753885033,0.260856608,0.679683624,0.31538016,0.011154632,0.650842656,0.274007682,0.092983651
